Data from laserVert_USB4F104151__5__11-49-23-477.txt Node

Date: Wed Apr 15 11:49:23 EDT 2026
User: LaboPhy
Spectrometer: USB4F10415
Trigger mode: 4
Integration Time (sec): 1,000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
178,204	-475,3
178,424	-475,3
178,644	-475,3
178,864	-491,68
179,084	-475,3
179,304	-77,99
179,524	18,26
179,744	-24,75
179,964	24,4
180,184	22,36
180,404	18,26
180,624	34,64
180,844	8,02
181,064	-49,32
181,283	8,02
181,503	-86,19
181,723	104,28
181,943	-112,81
182,163	159,57
182,383	-100,52
182,602	28,5
182,822	110,42
183,042	55,12
183,262	-22,7
183,482	-45,23
183,701	42,84
183,921	28,5
184,141	-51,37
184,361	53,08
184,58	67,41
184,8	22,36
185,02	-37,03
185,239	59,22
185,459	73,56
185,679	161,62
185,898	-65,71
186,118	8,02
186,338	32,6
186,557	229,2
186,777	-65,71
186,997	-43,18
187,216	12,12
187,436	208,72
187,655	40,79
187,875	34,64
188,095	53,08
188,314	98,13
188,534	71,51
188,753	-112,81
188,973	83,8
189,192	102,23
189,412	53,08
189,631	24,4
189,851	55,12
190,07	130,9
190,29	-63,66
190,509	-45,23
190,729	69,46
190,948	223,06
191,168	249,68
191,387	16,21
191,607	24,4
191,826	110,42
192,045	51,03
192,265	-45,23
192,484	16,21
192,704	53,08
192,923	-39,08
193,142	167,76
193,362	81,75
193,581	192,34
193,8	48,98
194,02	18,26
194,239	20,31
194,458	132,95
194,678	71,51
194,897	-14,51
195,116	114,52
195,335	85,84
195,555	128,85
195,774	-24,75
195,993	79,7
196,212	42,84
196,432	-28,84
196,651	-80,04
196,87	36,69
197,089	329,55
197,308	48,98
197,528	89,94
197,747	-47,27
197,966	98,13
198,185	159,57
198,404	-104,62
198,623	135
198,842	122,71
199,062	175,95
199,281	59,22
199,5	-43,18
199,719	67,41
199,938	26,45
200,157	-32,94
200,376	124,76
200,595	69,46
200,814	48,98
201,033	8,02
201,252	223,06
201,471	75,6
201,69	36,69
201,909	36,69
202,128	32,6
202,347	75,6
202,566	51,03
202,785	-69,8
203,004	18,26
203,223	286,54
203,442	10,07
203,661	-41,13
203,879	40,79
204,098	135
204,317	12,12
204,536	94,04
204,755	83,8
204,974	83,8
205,193	-0,17
205,411	83,8
205,63	110,42
205,849	122,71
206,068	42,84
206,287	-73,9
206,505	206,67
206,724	-20,65
206,943	-43,18
207,162	-147,62
207,381	118,61
207,599	57,17
207,818	46,93
208,037	-28,84
208,255	108,37
208,474	48,98
208,693	-8,36
208,911	-39,08
209,13	130,9
209,349	163,67
209,567	100,18
209,786	118,61
210,005	91,99
210,223	16,21
210,442	-133,29
210,661	-8,36
210,879	83,8
211,098	-118,95
211,316	24,4
211,535	151,38
211,753	46,93
211,972	16,21
212,191	-37,03
212,409	18,26
212,628	85,84
212,846	-0,17
213,065	69,46
213,283	151,38
213,502	36,69
213,72	-24,75
213,938	65,36
214,157	-20,65
214,375	161,62
214,594	-16,55
214,812	71,51
215,031	-2,22
215,249	48,98
215,467	32,6
215,686	10,07
215,904	141,14
216,122	32,6
216,341	231,25
216,559	12,12
216,778	96,08
216,996	151,38
217,214	48,98
217,432	-22,7
217,651	-8,36
217,869	57,17
218,087	-2,22
218,306	-51,37
218,524	73,56
218,742	30,55
218,96	163,67
219,179	-8,36
219,397	36,69
219,615	245,59
219,833	126,8
220,051	-4,27
220,27	87,89
220,488	163,67
220,706	91,99
220,924	-65,71
221,142	-26,79
221,36	77,65
221,578	130,9
221,796	22,36
222,015	48,98
222,233	89,94
222,451	200,53
222,669	12,12
222,887	65,36
223,105	-16,55
223,323	69,46
223,541	-53,42
223,759	14,17
223,977	38,74
224,195	241,49
224,413	63,32
224,631	26,45
224,849	143,19
225,067	231,25
225,285	14,17
225,503	-24,75
225,721	-106,67
225,939	-4,27
226,157	-57,51
226,375	184,15
226,592	-34,99
226,81	53,08
227,028	128,85
227,246	175,95
227,464	-57,51
227,682	69,46
227,9	36,69
228,117	3,93
228,335	36,69
228,553	-14,51
228,771	-30,89
228,989	20,31
229,206	110,42
229,424	28,5
229,642	10,07
229,86	-0,17
230,077	106,32
230,295	63,32
230,513	51,03
230,731	48,98
230,948	200,53
231,166	208,72
231,384	-6,31
231,601	61,27
231,819	175,95
232,037	-32,94
232,254	-53,42
232,472	18,26
232,689	22,36
232,907	135
233,125	40,79
233,342	-45,23
233,56	3,93
233,777	59,22
233,995	-63,66
234,213	36,69
234,43	-10,41
234,648	-0,17
234,865	71,51
235,083	67,41
235,3	57,17
235,518	114,52
235,735	124,76
235,953	141,14
236,17	46,93
236,388	1,88
236,605	16,21
236,822	42,84
237,04	149,33
237,257	40,79
237,475	-57,51
237,692	-30,89
237,909	48,98
238,127	32,6
238,344	63,32
238,562	-32,94
238,779	8,02
238,996	16,21
239,214	-14,51
239,431	75,6
239,648	48,98
239,865	114,52
240,083	96,08
240,3	10,07
240,517	-28,84
240,735	24,4
240,952	100,18
241,169	-12,46
241,386	122,71
241,603	24,4
241,821	-69,8
242,038	26,45
242,255	169,81
242,472	28,5
242,689	89,94
242,907	-2,22
243,124	14,17
243,341	20,31
243,558	10,07
243,775	-161,96
243,992	-129,19
244,209	12,12
244,426	155,47
244,643	5,97
244,86	48,98
245,078	53,08
245,295	57,17
245,512	-82,09
245,729	-12,46
245,946	94,04
246,163	38,74
246,38	-24,75
246,597	53,08
246,814	28,5
247,031	65,36
247,248	-26,79
247,464	104,28
247,681	-6,31
247,898	3,93
248,115	106,32
248,332	-39,08
248,549	153,43
248,766	169,81
248,983	104,28
249,2	57,17
249,417	38,74
249,633	30,55
