Data from neon_USB4F104161__14__11-46-32-943.txt Node

Date: Tue Apr 14 11:46:32 EDT 2026
User: LaboPhy
Spectrometer: USB4F10416
Trigger mode: 4
Integration Time (sec): 1,000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
177,847	-174,93
178,066	-174,93
178,284	-174,93
178,502	-240,47
178,72	-226,13
178,939	-7
179,157	-105,3
179,375	-21,33
179,593	66,73
179,812	17,58
180,03	-2,9
180,248	48,3
180,466	9,39
180,685	-2,9
180,903	36,01
181,121	-56,15
181,339	17,58
181,557	58,54
181,775	29,87
181,994	44,2
182,212	-72,53
182,43	-72,53
182,648	-2,9
182,866	93,35
183,084	99,5
183,302	-25,43
183,52	58,54
183,739	58,54
183,957	68,78
184,175	-60,24
184,393	-47,96
184,611	50,35
184,829	-39,76
185,047	11,43
185,265	76,97
185,483	-19,29
185,701	17,58
185,919	38,06
186,137	-2,9
186,355	-56,15
186,573	11,43
186,791	68,78
187,009	1,19
187,227	40,11
187,445	17,58
187,663	-45,91
187,881	-13,14
188,098	42,15
188,316	79,02
188,534	42,15
188,752	-47,96
188,97	-88,92
189,188	-54,1
189,406	17,58
189,624	42,15
189,841	-121,68
190,059	-146,26
190,277	11,43
190,495	54,44
190,713	99,5
190,931	124,07
191,148	107,69
191,366	-19,29
191,584	-7
191,802	46,25
192,019	99,5
192,237	-39,76
192,455	-27,48
192,673	70,83
192,89	-72,53
193,108	17,58
193,326	-72,53
193,543	-27,48
193,761	-105,3
193,979	50,35
194,196	-19,29
194,414	-7
194,632	21,67
194,849	-45,91
195,067	-25,43
195,285	-39,76
195,502	-23,38
195,72	-27,48
195,937	-58,2
196,155	3,24
196,373	-23,38
196,59	-27,48
196,808	-4,95
197,025	83,11
197,243	210,09
197,46	79,02
197,678	-21,33
197,895	9,39
198,113	5,29
198,33	-52,05
198,548	29,87
198,765	-45,91
198,983	115,88
199,2	-56,15
199,418	33,96
199,635	-31,57
199,853	17,58
200,07	-7
200,288	42,15
200,505	-37,72
200,722	27,82
200,94	33,96
201,157	-7
201,375	31,91
201,592	36,01
201,809	11,43
202,027	62,63
202,244	76,97
202,461	-19,29
202,679	-19,29
202,896	-11,09
203,113	-45,91
203,331	46,25
203,548	44,2
203,765	-2,9
203,982	25,77
204,2	-39,76
204,417	-60,24
204,634	181,42
204,851	25,77
205,069	17,58
205,286	44,2
205,503	-13,14
205,72	17,58
205,937	91,31
206,155	-11,09
206,372	83,11
206,589	-93,01
206,806	-23,38
207,023	19,63
207,24	19,63
207,458	1,19
207,675	9,39
207,892	-23,38
208,109	-43,86
208,326	-50
208,543	-19,29
208,76	21,67
208,977	101,55
209,194	36,01
209,411	-43,86
209,628	-31,57
209,845	-15,19
210,062	-37,72
210,279	-80,72
210,496	-68,44
210,713	-68,44
210,93	-15,19
211,147	109,74
211,364	-7
211,581	-19,29
211,798	126,12
212,015	-72,53
212,232	19,63
212,449	-7
212,666	1,19
212,883	-21,33
213,1	27,82
213,317	-21,33
213,533	38,06
213,75	21,67
213,967	9,39
214,184	-54,1
214,401	9,39
214,618	-80,72
214,835	-78,68
215,051	19,63
215,268	-15,19
215,485	11,43
215,702	-56,15
215,919	-62,29
216,135	99,5
216,352	-7
216,569	-37,72
216,786	52,39
217,002	-47,96
217,219	-15,19
217,436	74,92
217,652	3,24
217,869	36,01
218,086	93,35
218,302	-23,38
218,519	19,63
218,736	-95,06
218,952	-113,49
219,169	9,39
219,386	-29,52
219,602	-4,95
219,819	58,54
220,036	-23,38
220,252	52,39
220,469	-45,91
220,685	27,82
220,902	-21,33
221,118	85,16
221,335	-23,38
221,552	31,91
221,768	23,72
221,985	25,77
222,201	33,96
222,418	27,82
222,634	-47,96
222,851	-56,15
223,067	33,96
223,284	-15,19
223,5	9,39
223,716	-2,9
223,933	17,58
224,149	-19,29
224,366	-25,43
224,582	-60,24
224,799	-95,06
225,015	-15,19
225,231	-43,86
225,448	52,39
225,664	-60,24
225,88	-105,3
226,097	29,87
226,313	-56,15
226,529	-15,19
226,746	-4,95
226,962	-11,09
227,178	-121,68
227,395	-113,49
227,611	-7
227,827	9,39
228,044	25,77
228,26	5,29
228,476	-78,68
228,692	101,55
228,909	-13,14
229,125	11,43
229,341	-4,95
229,557	-47,96
229,773	-45,91
229,99	25,77
230,206	-111,44
230,422	31,91
230,638	-15,19
230,854	-21,33
231,07	-72,53
231,286	60,59
231,503	9,39
231,719	-64,34
231,935	29,87
232,151	-62,29
232,367	136,36
232,583	-15,19
232,799	-31,57
233,015	70,83
233,231	-35,67
233,447	13,48
233,663	-50
233,879	-29,52
234,095	-11,09
234,311	38,06
