Data from he_USB4F104161__33__11-53-38-589.txt Node

Date: Tue Apr 14 11:53:38 EDT 2026
User: LaboPhy
Spectrometer: USB4F10416
Trigger mode: 4
Integration Time (sec): 1,000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
177,847	-151,72
178,066	-151,72
178,284	-151,72
178,502	-178,34
178,72	-202,92
178,939	-65,71
179,157	51,03
179,375	-6,31
179,593	53,08
179,812	28,5
180,03	28,5
180,248	-30,89
180,466	20,31
180,685	-6,31
180,903	-67,75
181,121	-22,7
181,339	18,26
181,557	-2,22
181,775	-10,41
181,994	-20,65
182,212	-39,08
182,43	22,36
182,648	-6,31
182,866	34,64
183,084	24,4
183,302	-30,89
183,52	-8,36
183,739	-47,27
183,957	42,84
184,175	-112,81
184,393	26,45
184,611	67,41
184,829	10,07
185,047	42,84
185,265	26,45
185,483	-69,8
185,701	34,64
185,919	26,45
186,137	14,17
186,355	36,69
186,573	51,03
186,791	77,65
187,009	10,07
187,227	-55,47
187,445	10,07
187,663	-14,51
187,881	-14,51
188,098	42,84
188,316	44,88
188,534	34,64
188,752	59,22
188,97	-14,51
189,188	-6,31
189,406	18,26
189,624	-0,17
189,841	-57,51
190,059	-80,04
190,277	-69,8
190,495	34,64
190,713	69,46
190,931	71,51
191,148	3,93
191,366	-14,51
191,584	-47,27
191,802	28,5
192,019	51,03
192,237	53,08
192,455	10,07
192,673	12,12
192,89	1,88
193,108	-41,13
193,326	-26,79
193,543	67,41
193,761	-37,03
193,979	14,17
194,196	-39,08
194,414	40,79
194,632	18,26
194,849	-10,41
195,067	-0,17
195,285	-47,27
195,502	-77,99
195,72	1,88
195,937	-104,62
196,155	-39,08
196,373	-30,89
196,59	-49,32
196,808	16,21
197,025	128,85
197,243	77,65
197,46	59,22
197,678	75,6
197,895	141,14
198,113	22,36
198,33	-65,71
198,548	63,32
198,765	1,88
198,983	71,51
199,2	-51,37
199,418	28,5
199,635	-63,66
199,853	-30,89
200,07	73,56
200,288	18,26
200,505	-2,22
200,722	124,76
200,94	30,55
201,157	75,6
201,375	141,14
201,592	1,88
201,809	12,12
202,027	36,69
202,244	34,64
202,461	-84,14
202,679	51,03
202,896	-8,36
203,113	-2,22
203,331	-59,56
203,548	-18,6
203,765	26,45
203,982	71,51
204,2	-55,47
204,417	10,07
204,634	100,18
204,851	91,99
205,069	55,12
205,286	28,5
205,503	-6,31
205,72	34,64
205,937	85,84
206,155	100,18
206,372	91,99
206,589	-26,79
206,806	5,97
207,023	30,55
207,24	-14,51
207,458	-67,75
207,675	-39,08
207,892	5,97
208,109	-71,85
208,326	-69,8
208,543	-22,7
208,76	-51,37
208,977	71,51
209,194	14,17
209,411	-16,55
209,628	-34,99
209,845	67,41
210,062	-47,27
210,279	-57,51
210,496	-8,36
210,713	1,88
210,93	-53,42
211,147	94,04
211,364	-30,89
211,581	18,26
211,798	104,28
212,015	-129,19
212,232	-32,94
212,449	3,93
212,666	-22,7
212,883	-18,6
213,1	59,22
213,317	-67,75
213,533	5,97
213,75	-49,32
213,967	59,22
214,184	-59,56
214,401	40,79
214,618	-67,75
214,835	-20,65
215,051	26,45
215,268	38,74
215,485	20,31
215,702	-47,27
215,919	-6,31
216,135	120,66
216,352	-39,08
216,569	1,88
216,786	61,27
217,002	26,45
217,219	69,46
217,436	-14,51
217,652	-10,41
217,869	34,64
218,086	91,99
218,302	-34,99
218,519	69,46
218,736	-88,23
218,952	-127,14
219,169	61,27
219,386	5,97
219,602	79,7
219,819	-55,47
220,036	-37,03
220,252	26,45
220,469	16,21
220,685	10,07
220,902	44,88
221,118	-12,46
221,335	-63,66
221,552	-22,7
221,768	75,6
221,985	-4,27
222,201	3,93
222,418	26,45
222,634	-43,18
222,851	42,84
223,067	-37,03
223,284	-121
223,5	38,74
223,716	-32,94
223,933	-28,84
224,149	-18,6
224,366	16,21
224,582	1,88
224,799	-18,6
225,015	-69,8
225,231	12,12
225,448	-63,66
225,664	-6,31
225,88	-69,8
226,097	55,12
226,313	-26,79
226,529	42,84
226,746	59,22
226,962	-118,95
227,178	-71,85
227,395	-39,08
227,611	-6,31
227,827	-55,47
228,044	94,04
228,26	94,04
228,476	18,26
228,692	159,57
228,909	-20,65
229,125	59,22
229,341	-37,03
229,557	-34,99
229,773	-28,84
229,99	87,89
230,206	-26,79
230,422	67,41
230,638	-108,71
230,854	-2,22
231,07	-61,61
231,286	114,52
