Data from mercure_USB4F104161__8__11-31-53-320.txt Node

Date: Tue Apr 14 11:31:53 EDT 2026
User: LaboPhy
Spectrometer: USB4F10416
Trigger mode: 4
Integration Time (sec): 1,000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
177,847	-186,37
178,066	-186,37
178,284	-186,37
178,502	-141,31
178,72	-180,22
178,939	-10,24
179,157	40,96
179,375	-34,82
179,593	55,3
179,812	63,49
180,03	-51,2
180,248	63,49
180,466	-22,53
180,685	-14,34
180,903	-2,05
181,121	-51,2
181,339	-36,86
181,557	-51,2
181,775	-18,43
181,994	-10,24
182,212	24,58
182,43	14,34
182,648	-36,86
182,866	32,77
183,084	24,58
183,302	-47,1
183,52	8,19
183,739	79,87
183,957	79,87
184,175	22,53
184,393	2,05
184,611	57,34
184,829	30,72
185,047	10,24
185,265	71,68
185,483	-12,29
185,701	49,15
185,919	6,14
186,137	34,82
186,355	90,11
186,573	2,05
186,791	63,49
187,009	92,16
187,227	81,92
187,445	38,91
187,663	34,82
187,881	-12,29
188,098	-0
188,316	-43,01
188,534	104,45
188,752	-2,05
188,97	-2,05
189,188	8,19
189,406	-10,24
189,624	43,01
189,841	67,58
190,059	-112,64
190,277	-16,38
190,495	-2,05
190,713	-26,62
190,931	180,22
191,148	43,01
191,366	-30,72
191,584	63,49
191,802	92,16
192,019	88,06
192,237	34,82
192,455	-26,62
192,673	81,92
192,89	-47,1
193,108	38,91
193,326	-98,3
193,543	65,53
193,761	55,3
193,979	96,25
194,196	-67,58
194,414	-8,19
194,632	81,92
194,849	-73,73
195,067	-73,73
195,285	34,82
195,502	-116,73
195,72	6,14
195,937	10,24
196,155	57,34
196,373	-38,91
196,59	-24,58
196,808	-83,97
197,025	18,43
197,243	202,75
197,46	8,19
197,678	26,62
197,895	8,19
198,113	-43,01
198,33	-92,16
198,548	118,78
198,765	24,58
198,983	88,06
199,2	-8,19
199,418	47,1
199,635	-18,43
199,853	59,39
200,07	14,34
200,288	22,53
200,505	-43,01
200,722	88,06
200,94	14,34
201,157	47,1
201,375	92,16
201,592	-59,39
201,809	67,58
202,027	98,3
202,244	14,34
202,461	47,1
202,679	-79,87
202,896	-18,43
203,113	-43,01
203,331	88,06
203,548	-16,38
203,765	49,15
203,982	30,72
204,2	34,82
204,417	-61,44
204,634	145,41
204,851	104,45
205,069	30,72
205,286	92,16
205,503	30,72
205,72	-32,77
205,937	71,68
206,155	22,53
206,372	71,68
206,589	32,77
206,806	81,92
207,023	-26,62
207,24	65,53
207,458	-38,91
207,675	-67,58
207,892	-18,43
208,109	-61,44
208,326	-10,24
208,543	-32,77
208,76	-2,05
