Data from h2o_USB4F104161__7__11-48-46-746.txt Node

Date: Tue Apr 14 11:48:46 EDT 2026
User: LaboPhy
Spectrometer: USB4F10416
Trigger mode: 4
Integration Time (sec): 1,000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
177,847	-116,22
178,066	-116,22
178,284	-116,22
178,502	-183,81
178,72	-208,38
178,939	-22,02
179,157	88,57
179,375	49,66
179,593	20,99
179,812	-5,63
180,03	14,85
180,248	-13,82
180,466	-5,63
180,685	4,61
180,903	12,8
181,121	-136,7
181,339	-7,68
181,557	2,56
181,775	2,56
181,994	-44,54
182,212	-54,78
182,43	-56,83
182,648	12,8
182,866	10,75
183,084	137,73
183,302	27,14
183,52	14,85
183,739	76,29
183,957	43,52
184,175	29,18
184,393	-22,02
184,611	27,14
184,829	10,75
185,047	68,09
185,265	102,91
185,483	-19,97
185,701	39,42
185,919	84,48
186,137	4,61
186,355	-26,11
186,573	39,42
186,791	96,77
187,009	2,56
187,227	23,04
187,445	72,19
187,663	-54,78
187,881	-71,17
188,098	12,8
188,316	29,18
188,534	59,9
188,752	43,52
188,97	4,61
189,188	-58,88
189,406	68,09
189,624	70,14
189,841	-17,92
190,059	-48,64
190,277	-28,16
190,495	14,85
190,713	64
190,931	113,15
191,148	35,33
191,366	0,51
191,584	-38,4
191,802	51,71
192,019	92,67
192,237	68,09
192,455	14,85
192,673	76,29
192,89	-48,64
193,108	61,95
193,326	6,66
193,543	96,77
193,761	6,66
193,979	-22,02
194,196	-62,98
194,414	6,66
194,632	129,53
194,849	-120,32
195,067	51,71
195,285	14,85
195,502	-101,89
195,72	-65,02
195,937	-46,59
196,155	18,94
196,373	10,75
196,59	47,62
196,808	-19,97
197,025	94,72
197,243	258,56
197,46	76,29
197,678	125,44
197,895	2,56
198,113	51,71
198,33	-73,21
198,548	-22,02
198,765	-87,55
198,983	78,33
199,2	-13,82
199,418	4,61
199,635	51,71
199,853	43,52
200,07	72,19
200,288	27,14
200,505	-22,02
200,722	72,19
200,94	-52,74
201,157	-5,63
201,375	31,23
201,592	-62,98
201,809	-17,92
202,027	59,9
202,244	102,91
202,461	-36,35
202,679	2,56
202,896	-22,02
203,113	-103,93
203,331	2,56
203,548	16,9
203,765	76,29
203,982	59,9
204,2	-1,54
204,417	18,94
204,634	174,59
204,851	59,9
205,069	12,8
205,286	51,71
205,503	51,71
205,72	2,56
205,937	117,25
206,155	2,56
206,372	164,35
206,589	43,52
206,806	14,85
207,023	102,91
207,24	117,25
207,458	-36,35
207,675	59,9
207,892	4,61
208,109	-54,78
208,326	-28,16
208,543	4,61
208,76	39,42
208,977	100,86
209,194	31,23
209,411	-30,21
209,628	76,29
209,845	-9,73
210,062	-42,5
210,279	-56,83
210,496	55,81
210,713	-26,11
210,93	-28,16
211,147	45,57
211,364	12,8
211,581	43,52
211,798	68,09
212,015	-22,02
212,232	-30,21
212,449	-5,63
212,666	35,33
212,883	-42,5
213,1	20,99
213,317	-36,35
213,533	-11,78
213,75	18,94
213,967	6,66
214,184	-71,17
214,401	37,38
214,618	-28,16
214,835	10,75
215,051	59,9
215,268	53,76
215,485	61,95
215,702	-1,54
215,919	-15,87
216,135	127,49
216,352	-44,54
216,569	12,8
216,786	66,05
217,002	14,85
217,219	-11,78
217,436	-42,5
217,652	4,61
217,869	92,67
218,086	88,57
218,302	-50,69
218,519	18,94
218,736	-3,58
218,952	-44,54
219,169	76,29
219,386	68,09
219,602	-17,92
219,819	2,56
220,036	-54,78
220,252	92,67
220,469	-126,46
220,685	76,29
220,902	-69,12
221,118	-38,4
221,335	-13,82
221,552	43,52
221,768	70,14
221,985	-28,16
222,201	16,9
222,418	43,52
222,634	-75,26
222,851	92,67
223,067	4,61
223,284	-13,82
223,5	23,04
223,716	23,04
223,933	10,75
224,149	2,56
224,366	59,9
